parent_page_id,parent_page_url,filename,file_url,file_type,discovered_at
THU000302,https://career.tsinghua.edu.cn/info/1031/5247.htm,清华大学毕业生就业手续办理指南,https://career.tsinghua.edu.cn/zhinan.pdf,pdf,2026-08-30T16:53:25+08:00
THU000316,https://www.is.tsinghua.edu.cn/asdfasdf/vp/Physical_Examination.htm,外国人员体格检查表 Physical Examinations Form,https://www.is.tsinghua.edu.cn/waiguorentigejianchabiao.pdf,pdf,2026-08-30T16:54:51+08:00
THU000316,https://www.is.tsinghua.edu.cn/asdfasdf/vp/Physical_Examination.htm,Physical Examination Form.pdf,https://www.is.tsinghua.edu.cn/__local/0/B0/60/B4D1D1EF8DD8402FBDCA0DA2700_14CB9498_3F150.pdf,pdf,2026-08-30T16:54:51+08:00
THU000317,https://www.is.tsinghua.edu.cn/asdfasdf/vp/II.htm,1. 外国人签证证件申请表 Visa / Stay Permit / Residence Permit Application Form  >>,https://www.is.tsinghua.edu.cn/waiguorenqianzhengzhengjianshenqingbiaoVasaApplicationForm.pdf,pdf,2026-08-30T16:54:52+08:00
THU000317,https://www.is.tsinghua.edu.cn/asdfasdf/vp/II.htm,waiguorenqianzhengzhengjianshenqingbiaoVasaApplicationForm.pdf,https://www.is.tsinghua.edu.cn/waiguorenqianzhengzhengjianshenqingbiaoVasaApplicationForm.pdf,pdf,2026-08-30T16:54:52+08:00
THU000317,https://www.is.tsinghua.edu.cn/asdfasdf/vp/II.htm,3.  外国人员体格检查表 Physical Examinations Form >>,https://www.is.tsinghua.edu.cn/waiguorentigejianchabiao.pdf,pdf,2026-08-30T16:54:52+08:00
THU000317,https://www.is.tsinghua.edu.cn/asdfasdf/vp/II.htm,5. 无违反校规校纪证明  Certificate of Student Discipline and Conduct  >>,https://www.is.tsinghua.edu.cn/wuweifanxiaoguixiaojizhengming.docx,docx,2026-08-30T16:54:52+08:00
THU000318,https://www.is.tsinghua.edu.cn/asdfasdf/Accommodationq.htm,附件：2026国际学生住宿指南,https://www.is.tsinghua.edu.cn/zhongwen-qinghuadaxueguojixueshenggongyuzhusushenghuozhinan202608.pdf,pdf,2026-08-30T16:54:54+08:00
THU000318,https://www.is.tsinghua.edu.cn/asdfasdf/Accommodationq.htm,2026Accommodation Guide for International Students >>,https://www.is.tsinghua.edu.cn/yingwen-qinghuadaxueguojixueshenggongyuzhusushenghuozhinan202608.pdf,pdf,2026-08-30T16:54:54+08:00
THU000318,https://www.is.tsinghua.edu.cn/asdfasdf/Accommodationq.htm,FAQ.docx,https://www.is.tsinghua.edu.cn/__local/3/15/94/BFE79F235FCA604AC564D2C0B21_9BBAE43A_30C2.docx,docx,2026-08-30T16:54:54+08:00
THU000323,https://www.is.tsinghua.edu.cn/asdfasdf/Forms___Guides/Forms.htm,1. Physical Examination Form   外国人体格检查表  >>,https://www.is.tsinghua.edu.cn/waiguorentigejianchabiao.pdf,pdf,2026-08-30T16:55:11+08:00
THU000323,https://www.is.tsinghua.edu.cn/asdfasdf/Forms___Guides/Forms.htm,2. Visa / Stay Permit / Residence Permit Application Form   外国人签证证件申请表  >>,https://www.is.tsinghua.edu.cn/waiguorenqianzhengzhengjianshenqingbiaoVasaApplicationForm.pdf,pdf,2026-08-30T16:55:11+08:00
THU000323,https://www.is.tsinghua.edu.cn/asdfasdf/Forms___Guides/Forms.htm,3. Internship Approval Letter   实习同意函  >>,https://www.is.tsinghua.edu.cn/shixitongyihan.docx,docx,2026-08-30T16:55:11+08:00
THU000323,https://www.is.tsinghua.edu.cn/asdfasdf/Forms___Guides/Forms.htm,shixizhengming.docx,https://www.is.tsinghua.edu.cn/shixizhengming.docx,docx,2026-08-30T16:55:11+08:00
THU000323,https://www.is.tsinghua.edu.cn/asdfasdf/Forms___Guides/Forms.htm,4. Internship Certification Letter   实习证明  >>,https://www.is.tsinghua.edu.cn/shixizhengming.docx,docx,2026-08-30T16:55:11+08:00
THU000323,https://www.is.tsinghua.edu.cn/asdfasdf/Forms___Guides/Forms.htm,qiyexinxicaijibiao.docx,https://www.is.tsinghua.edu.cn/qiyexinxicaijibiao.docx,docx,2026-08-30T16:55:11+08:00
THU000323,https://www.is.tsinghua.edu.cn/asdfasdf/Forms___Guides/Forms.htm,5. Inviting Company/institution Information Form   企业信息采集表  >>,https://www.is.tsinghua.edu.cn/qiyexinxicaijibiao.docx,docx,2026-08-30T16:55:11+08:00
THU000323,https://www.is.tsinghua.edu.cn/asdfasdf/Forms___Guides/Forms.htm,6. Tsinghua University Chinese Government Scholarship Dormitory Refund Application Form,https://www.is.tsinghua.edu.cn/qinghuadaxuezhongguozhengfujiangxuejinshengxiaowaizhusushenqingbiaoTsinghuaUniversityChineseGovernmentScholarshipDormitoryRefundApplicationForm.pdf,pdf,2026-08-30T16:55:11+08:00
THU000323,https://www.is.tsinghua.edu.cn/asdfasdf/Forms___Guides/Forms.htm,清华大学中国政府奖学金生校外住宿申请表,https://www.is.tsinghua.edu.cn/qinghuadaxuezhongguozhengfujiangxuejinshengxiaowaizhusushenqingbiaoTsinghuaUniversityChineseGovernmentScholarshipDormitoryRefundApplicationForm.pdf,pdf,2026-08-30T16:55:11+08:00
THU000323,https://www.is.tsinghua.edu.cn/asdfasdf/Forms___Guides/Forms.htm,wuweifanxiaoguixiaojizhengming.docx,https://www.is.tsinghua.edu.cn/wuweifanxiaoguixiaojizhengming.docx,docx,2026-08-30T16:55:11+08:00
THU000323,https://www.is.tsinghua.edu.cn/asdfasdf/Forms___Guides/Forms.htm,7. Certificate of Student Discipline and Conduct   无违反校规校纪证明   >>,https://www.is.tsinghua.edu.cn/wuweifanxiaoguixiaojizhengming1108.docx,docx,2026-08-30T16:55:11+08:00
THU000341,http://career.tsinghua.edu.cn/careeren,Exit and Entry Administration Law o...,https://career.tsinghua.edu.cn/2024082201.pdf,pdf,2026-08-30T16:56:05+08:00
THU000341,http://career.tsinghua.edu.cn/careeren,Regulations of the People’s Republ...,https://career.tsinghua.edu.cn/2024082202.pdf,pdf,2026-08-30T16:56:05+08:00
THU000341,http://career.tsinghua.edu.cn/careeren,Work Permit Service Guide for Forei...,https://career.tsinghua.edu.cn/2024082203.pdf,pdf,2026-08-30T16:56:05+08:00
THU000341,http://career.tsinghua.edu.cn/careeren,Interim Measures for Social Insuran...,https://career.tsinghua.edu.cn/2024082204.pdf,pdf,2026-08-30T16:56:05+08:00
THU000341,http://career.tsinghua.edu.cn/careeren,人力资源社会保障部外交部教育部关于...,https://career.tsinghua.edu.cn/2024082205.pdf,pdf,2026-08-30T16:56:05+08:00
THU000341,http://career.tsinghua.edu.cn/careeren,外专发【2017】40号-关于全面实施外国...,https://career.tsinghua.edu.cn/20241129.pdf,pdf,2026-08-30T16:56:05+08:00
THU000366,https://www.tsinghua.edu.cn/jyjx/yjsjy/xsxwjy.htm,清华大学攻读博士学位研究生培养工作规定,https://www.tsinghua.edu.cn/jxjywj/fj3-1qhdxgdbsxwyjspygzgd.pdf,pdf,2026-08-30T17:01:09+08:00
THU000366,https://www.tsinghua.edu.cn/jyjx/yjsjy/xsxwjy.htm,清华大学攻读硕士学位研究生培养工作规定,https://www.tsinghua.edu.cn/jxjywj/qhdxgdbsxwyjspygzgd2023.pdf,pdf,2026-08-30T17:01:09+08:00
THU000366,https://www.tsinghua.edu.cn/jyjx/yjsjy/xsxwjy.htm,清华大学博士生培养基金管理规定,https://www.tsinghua.edu.cn/jxjywj/2026qinghuadaxueboshishengpeiyangjijinshishixize.pdf,pdf,2026-08-30T17:01:09+08:00
THU000366,https://www.tsinghua.edu.cn/jyjx/yjsjy/xsxwjy.htm,清华大学历年入选全国优秀博士论文名单,https://www.tsinghua.edu.cn/jxjywj/fj3-4lnrxxgyxbsxwlwmd.pdf,pdf,2026-08-30T17:01:09+08:00
THU000366,https://www.tsinghua.edu.cn/jyjx/yjsjy/xsxwjy.htm,清华大学历年入选北京市优秀博士论文名单,https://www.tsinghua.edu.cn/jxjywj/qinghuadaxuelinianruxuanbeijingshiyouxiuboshixueweilunwenmingdan2025.pdf,pdf,2026-08-30T17:01:09+08:00
THU000366,https://www.tsinghua.edu.cn/jyjx/yjsjy/xsxwjy.htm,清华大学历年Chorafas青年研究奖获奖情况,https://www.tsinghua.edu.cn/jxjywj/2026qinghuadaxuelinianChorafasqingnianyanjiujianghuojiangqingkuang.pdf,pdf,2026-08-30T17:01:09+08:00
THU000384,https://www.tsinghua.edu.cn/zjqh/xxgk1/gkzn.htm,清华大学信息公开申请表.docx,https://www.tsinghua.edu.cn/__local/C/8E/B7/885293AF3176BA781AE1F26910C_57AF86CC_37AF.docx,docx,2026-08-30T17:02:04+08:00
THU000454,https://tsimf.tsinghua.edu.cn/propose_apply.htm,“Application Form of TSIMF-International mathematics conference”,https://tsimf.tsinghua.edu.cn/wenjian/Application_Form_of_TSIMF_International_mathematics_conference.doc,doc,2026-08-30T17:06:53+08:00
THU000454,https://tsimf.tsinghua.edu.cn/propose_apply.htm,Application Form of TSIMF-Domestic mathematics conference,https://tsimf.tsinghua.edu.cn/wenjian/Application_Form_of_TSIMF_Domestic_mathematics_conference.doc,doc,2026-08-30T17:06:53+08:00
THU000455,https://tsimf.tsinghua.edu.cn/propose_apply/organizers.htm,“Application Form of TSIMF-International mathematics conference”,https://tsimf.tsinghua.edu.cn/wenjian/Application_Form_of_TSIMF_International_mathematics_conference.doc,doc,2026-08-30T17:06:55+08:00
THU000455,https://tsimf.tsinghua.edu.cn/propose_apply/organizers.htm,Application Form of TSIMF-Domestic mathematics conference,https://tsimf.tsinghua.edu.cn/wenjian/Application_Form_of_TSIMF_Domestic_mathematics_conference.doc,doc,2026-08-30T17:06:55+08:00
THU000456,https://tsimf.tsinghua.edu.cn/propose_apply/participants.htm,Application for Participation Form,https://tsimf.tsinghua.edu.cn/wenjian/Application_for_participation_in_TSIMF_Workshop.docx,docx,2026-08-30T17:07:01+08:00
THU000462,https://www.tsinghua.edu.cn/jyjx/bksjy/yzkc.htm,清华大学标杆课程名单,https://www.tsinghua.edu.cn/jxjywj/bksjywj/qinghuadaxuebiaogankechengmingdan2026.pdf,pdf,2026-08-30T17:07:14+08:00
THU000462,https://www.tsinghua.edu.cn/jyjx/bksjy/yzkc.htm,清华大学通识荣誉课程名单,https://www.tsinghua.edu.cn/jxjywj/bksjywj/qinghuadaxuetongshirongyukechengmingdan2026.pdf,pdf,2026-08-30T17:07:14+08:00
THU000462,https://www.tsinghua.edu.cn/jyjx/bksjy/yzkc.htm,清华大学精品课程（本科生）名单,https://www.tsinghua.edu.cn/jxjywj/bksjywj/qinghuadaxuejingpinkechengbenkeshengmingdan2026.pdf,pdf,2026-08-30T17:07:14+08:00
THU000462,https://www.tsinghua.edu.cn/jyjx/bksjy/yzkc.htm,清华大学入选国家级一流本科课程名单,https://www.tsinghua.edu.cn/jxjywj/bksjywj/qinghuadaxueruxuanguojiajiyiliubenkekechengmingdan2026.pdf,pdf,2026-08-30T17:07:14+08:00
THU000462,https://www.tsinghua.edu.cn/jyjx/bksjy/yzkc.htm,清华大学入选北京高校优质本科课程名单,https://www.tsinghua.edu.cn/jxjywj/bksjywj/qinghuadaxueruxuanbeijinggaoxiaoyouzhibenkekechengmingdan2026.pdf,pdf,2026-08-30T17:07:14+08:00
THU000467,https://www.tsinghua.edu.cn/jyjx/yjsjy/kcyjx.htm,清华大学精品课程（研究生）名单,https://www.tsinghua.edu.cn/jxjywj/qhdxjpkcyjsmd2026.pdf,pdf,2026-08-30T17:07:23+08:00
THU000467,https://www.tsinghua.edu.cn/jyjx/yjsjy/kcyjx.htm,清华大学入选中国学位与研究生教育学会研究生教育成果奖名单,https://www.tsinghua.edu.cn/jxjywj/qinghuadaxueruxuanzhongguoxueweiyuyanjiushengjiaoyuxuehuiyanjiushengjiaoyuchengguojiangmingdan.pdf,pdf,2026-08-30T17:07:23+08:00
THU000467,https://www.tsinghua.edu.cn/jyjx/yjsjy/kcyjx.htm,清华大学能力提升项目列表,https://www.tsinghua.edu.cn/jxjywj/nenglitishengxiangmuliebiao2025.pdf,pdf,2026-08-30T17:07:23+08:00
THU000468,https://www.tsinghua.edu.cn/jyjx/yjsjy/sqxk.htm,清华大学国家重点学科名单,https://www.tsinghua.edu.cn/__local/7/BC/5F/671A23EC4872CE09AEDCA441EE8_21392BAF_1127F.pdf?e=.pdf,pdf,2026-08-30T17:07:24+08:00
THU000468,https://www.tsinghua.edu.cn/jyjx/yjsjy/sqxk.htm,清华大学北京市重点学科名单,https://www.tsinghua.edu.cn/__local/6/F2/D9/9E6AE581E15EE02DE3B48E9F9E1_959DABE3_306AC.pdf?e=.pdf,pdf,2026-08-30T17:07:24+08:00
THU000468,https://www.tsinghua.edu.cn/jyjx/yjsjy/sqxk.htm,清华大学有权授予博士、硕士学位学科名称,https://www.tsinghua.edu.cn/jxjywj/qhdxyqsybsssxwxkmc_202509.pdf,pdf,2026-08-30T17:07:24+08:00
THU000468,https://www.tsinghua.edu.cn/jyjx/yjsjy/sqxk.htm,清华大学有权授予的专业学位名称,https://www.tsinghua.edu.cn/jxjywj/qhdxyqsydzyxwmc_202509.pdf,pdf,2026-08-30T17:07:24+08:00
THU000484,http://thtm.tsinghua.edu.cn/cms/jxfx/index.htm,访问学者招生简章,http://thtm.tsinghua.edu.cn/cms/res_base/qhfw/default/article/resource/%E6%B8%85%E5%8D%8E%E5%A4%A7%E5%AD%A62026-2027%E5%AD%A6%E5%B9%B4%E5%BA%A6%E6%8E%A5%E6%94%B6%E5%9B%BD%E5%86%85%E8%AE%BF%E9%97%AE%E5%AD%A6%E8%80%85%E6%8B%9B%E7%94%9F%E7%AE%80%E7%AB%A0.pdf,pdf,2026-08-30T17:07:53+08:00
THU000484,http://thtm.tsinghua.edu.cn/cms/jxfx/index.htm,访问学者导师目录,http://thtm.tsinghua.edu.cn/cms/res_base/qhfw/default/article/resource/%E6%B8%85%E5%8D%8E%E5%A4%A7%E5%AD%A62026%E5%B9%B4%E6%8E%A5%E5%8F%97%E5%9B%BD%E5%86%85%E8%AE%BF%E9%97%AE%E5%AD%A6%E8%80%85%E5%AF%BC%E5%B8%88%E5%90%8D%E5%BD%95.pdf,pdf,2026-08-30T17:07:53+08:00
THU000509,https://www.tsinghua.edu.cn/zjqh/xyshh/xshdd.htm,第十九届“挑战杯”全国大学生课外学术科技作品竞赛清华大学推荐项目作品名单公示,https://www.tsinghua.edu.cn/dishijiujietiaozhanbeiquanguodaxueshengkewaixueshukejizuopinjingsaiqinghuadaxuetuijianxiangmuzuopinmingdangongshi.pdf,pdf,2026-08-30T17:08:59+08:00
THU000509,https://www.tsinghua.edu.cn/zjqh/xyshh/xshdd.htm,第十五届“挑战杯”中国大学生创业计划竞赛清华大学推荐项目作品名单公示,https://www.tsinghua.edu.cn/zjqhwj/dishiwujietiaozhanbei.pdf,pdf,2026-08-30T17:08:59+08:00
THU000511,http://yz.tsinghua.edu.cn/,清华概览,https://www.tsinghua.edu.cn/newspdf/2023qinghuagailan20230428.pdf,pdf,2026-08-30T17:08:27+08:00
THU000511,http://yz.tsinghua.edu.cn/,清华大学英文宣传册,https://www.tsinghua.edu.cn/zjqhwj/TsinghuaUniversityBrochure2024en.pdf,pdf,2026-08-30T17:08:27+08:00
THU000515,https://www.tsinghua.edu.cn/yjsy/zyxw/zyxwxm.htm,专业学位项目.pdf,https://www.tsinghua.edu.cn/yjsy/zhuanyexueweixiangmuliebiao.pdf,pdf,2026-08-30T17:09:06+08:00
THU000519,https://www.tsinghua.edu.cn/yjsy/info/1057/1793.htm,专业学位项目列表.pdf,https://www.tsinghua.edu.cn/yjsy/zhuanyexueweixiangmuliebiao.pdf,pdf,2026-08-30T17:09:20+08:00
THU000522,https://www.tsinghua.edu.cn/yjsy/zyxw/jzwyq.htm,yanjiushengyuanwaiwang-zhuanyexuewei-zilanmu1-jiaozhiweizhidaoxingpeiyangfanganhuibian.pdf,https://www.tsinghua.edu.cn/yjsy/fujian/yanjiushengyuanwaiwang-zhuanyexuewei-zilanmu1-jiaozhiweizhidaoxingpeiyangfanganhuibian.pdf,pdf,2026-08-30T17:09:36+08:00
THU000522,https://www.tsinghua.edu.cn/yjsy/zyxw/jzwyq.htm,教指委指导性培养方案汇编.pdf,https://www.tsinghua.edu.cn/yjsy/zhuanyexueweiyanjiushengjiaozhiweizhidaoxingpeiyangfanganhuibian202509.pdf,pdf,2026-08-30T17:09:36+08:00
THU000523,https://www.tsinghua.edu.cn/yjsy/zyxw/nltsxm.htm,能力提升项目列表.pdf,https://www.tsinghua.edu.cn/yjsy/nenglitishengxiangmuliebiao.pdf,pdf,2026-08-30T17:09:38+08:00
THU000527,https://yz.tsinghua.edu.cn/info/1024/3251.htm,清华概览,https://www.tsinghua.edu.cn/newspdf/2023qinghuagailan20230428.pdf,pdf,2026-08-30T17:09:49+08:00
THU000527,https://yz.tsinghua.edu.cn/info/1024/3251.htm,清华大学英文宣传册,https://www.tsinghua.edu.cn/zjqhwj/TsinghuaUniversityBrochure2024en.pdf,pdf,2026-08-30T17:09:49+08:00
THU000635,https://yz.tsinghua.edu.cn/yxxx.htm,清华概览,https://www.tsinghua.edu.cn/newspdf/2023qinghuagailan20230428.pdf,pdf,2026-08-30T17:16:08+08:00
THU000635,https://yz.tsinghua.edu.cn/yxxx.htm,清华大学英文宣传册,https://www.tsinghua.edu.cn/zjqhwj/TsinghuaUniversityBrochure2024en.pdf,pdf,2026-08-30T17:16:08+08:00
THU000648,https://career.tsinghua.edu.cn/info/1031/5103.htm,清华大学毕业生就业手续办理指南,https://career.tsinghua.edu.cn/__local/D/83/32/A59092B63C33EC3B8445728B6BB_7128094D_1F6EF6.pdf,pdf,2026-08-31T01:43:42+08:00
THU000681,http://qhbk.tsinghua.edu.cn/xqh,2022qinghuagailan20220425.pdf,https://qhbk.tsinghua.edu.cn/new/image/2022qinghuagailan20220425.pdf,pdf,2026-08-31T01:47:13+08:00
THU000715,https://qzc.tsinghua.edu.cn/info/1070/6203.htm,清华大学2024年5月丘成桐领军计划数学水平考试真题.pdf,https://qzc.tsinghua.edu.cn/__local/6/67/EE/EE9E9C88E9AD2B238570CD9547B_F133DB73_63B07.pdf,pdf,2026-08-31T01:48:40+08:00
THU000725,https://qzc.tsinghua.edu.cn/info/1162/8314.htm,清华大学求真书院2027年博士研究生招生综合考核及录取办法.pdf,https://qzc.tsinghua.edu.cn/__local/4/2F/09/B2DEF01525F3871AD179B7511C4_56179FF4_1F7B9.pdf,pdf,2026-08-31T01:49:00+08:00
THU000726,https://qzc.tsinghua.edu.cn/info/1162/8313.htm,清华大学求真书院2027年硕士推免生考核及录取办法.pdf,https://qzc.tsinghua.edu.cn/__local/0/A9/59/27669256BF7851691E88442848C_EB406A3A_181F9.pdf,pdf,2026-08-31T01:49:01+08:00
THU000727,https://qzc.tsinghua.edu.cn/info/1162/7501.htm,清华大学求真书院2026年硕士推免生考核及录取办法 .pdf,https://qzc.tsinghua.edu.cn/__local/4/69/8C/7833578D62FB0D76BC00F6A3513_1F978AEF_163E2.pdf,pdf,2026-08-31T01:49:06+08:00
THU000728,https://qzc.tsinghua.edu.cn/info/1162/7500.htm,清华大学求真书院2026年博士生招生综合考核及录取办法.pdf,https://qzc.tsinghua.edu.cn/__local/F/B2/94/C1BD130C4C32C1AA3852B898F52_B4E6E4E7_1CFB4.pdf,pdf,2026-08-31T01:49:08+08:00
THU000741,https://qzc.tsinghua.edu.cn/info/1196/8231.htm,2026求真国际数学会议 Conference Guide.pdf,https://qzc.tsinghua.edu.cn/bgwj/conferenceguide.pdf,pdf,2026-08-31T01:49:44+08:00
THU000746,https://qzc.tsinghua.edu.cn/info/1031/1219.htm,本科生休(退)学退课申请表.doc,https://qzc.tsinghua.edu.cn/__local/1/64/58/882CE8360E96E10E0FD10EC0E4F_C2F729F6_BE00.doc,doc,2026-08-31T01:50:14+08:00
THU000746,https://qzc.tsinghua.edu.cn/info/1031/1219.htm,研究生休(退)学退课申请表.doc,https://qzc.tsinghua.edu.cn/__local/D/5C/23/F7F69E7410D6337B2E1D89A40ED_3E7A92E9_A200.doc,doc,2026-08-31T01:50:14+08:00
THU000746,https://qzc.tsinghua.edu.cn/info/1031/1219.htm,本科生休(退)学退课申请表,https://qzc.tsinghua.edu.cn/benkeshengxiutuixuetuikeshenqingbiao.doc,doc,2026-08-31T01:50:14+08:00
THU000746,https://qzc.tsinghua.edu.cn/info/1031/1219.htm,View more,https://qzc.tsinghua.edu.cn/benkeshengxiutuixuetuikeshenqingbiao.doc,doc,2026-08-31T01:50:14+08:00
THU000813,https://lac.tsinghua.edu.cn/info/1062/1239.htm,https://repositorio.cepal.org/bitstream/handle/11362/45205/1/S1900859_en.pdf,https://repositorio.cepal.org/bitstream/handle/11362/45205/1/S1900859_en.pdf,pdf,2026-08-31T01:54:39+08:00
THU000849,https://www.sss.tsinghua.edu.cn/info/1072/8520.htm,“创新团队奖励计划”申请学生汇总表.xls,https://www.sss.tsinghua.edu.cn/__local/3/FA/73/99306164D7F3E67E4F4746AEE04_2EA1BD5D_5200.xls,xls,2026-08-31T01:56:47+08:00
THU000849,https://www.sss.tsinghua.edu.cn/info/1072/8520.htm,清华大学计算社会科学奖励计划申请书.docx,https://www.sss.tsinghua.edu.cn/__local/A/A9/7E/8ECF72B836D5B9166E1B41DB83A_B11D210C_4117.docx,docx,2026-08-31T01:56:47+08:00
THU000873,https://www.law.tsinghua.edu.cn/info/1135/20550.htm,附件1：“黄廷方·法学奖学金”申请表.docx,https://www.law.tsinghua.edu.cn/__local/7/8B/BE/9C0465360E852EF8312E6514113_7BB8AEDD_4466.docx,docx,2026-08-31T01:58:03+08:00
THU000873,https://www.law.tsinghua.edu.cn/info/1135/20550.htm,附件2：“黄廷方·法学奖学金”申报信息汇总.xlsx,https://www.law.tsinghua.edu.cn/__local/7/1A/4E/73637F05BCA3911D2A7F66F7E15_5BE3FA27_2940.xlsx,xlsx,2026-08-31T01:58:03+08:00
