id,title,source_url,final_url,domain,published_at,updated_at,crawled_at,category_hint,access_level,source_mode,content_hash,url,source_domain,source_file,crawl_time,content_length
PUBEXP000052,Frontiers发布出版行业首份AI实践指南：为科研出版构建负责任 AI 应用路线图-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1377/7996.htm,https://lib.tsinghua.edu.cn/info/1377/7996.htm,lib.tsinghua.edu.cn,,,2026-08-12T19:53:55+08:00,新生入校,public,public_expansion_v1,8c12ce32a58f7ef801f911090d7260726ed62cf68a005bb7919cbcdbe2968113,https://lib.tsinghua.edu.cn/info/1377/7996.htm,lib.tsinghua.edu.cn,cleaned/PUBEXP000052_Frontiers发布出版行业首份AI实践指南：为科研出版构建负责任 AI 应用路线图-清华大学图书馆.md,2026-08-12T19:53:55+08:00,505
PUBEXP000053,MDPI（多学科数字出版机构）开放获取（OA）政策-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1359/5862.htm,https://lib.tsinghua.edu.cn/info/1359/5862.htm,lib.tsinghua.edu.cn,,,2026-08-12T19:53:56+08:00,新生入校,public,public_expansion_v1,16c56bf9b4bcba52e437370cd6902e40477988fbf38ebd5b61a5e006160b93f8,https://lib.tsinghua.edu.cn/info/1359/5862.htm,lib.tsinghua.edu.cn,cleaned/PUBEXP000053_MDPI（多学科数字出版机构）开放获取（OA）政策-清华大学图书馆.md,2026-08-12T19:53:56+08:00,481
PUBEXP000054,iLibrary-清华大学图书馆,https://lib.tsinghua.edu.cn/kyzc/iLibrary.htm,https://lib.tsinghua.edu.cn/kyzc/iLibrary.htm,lib.tsinghua.edu.cn,,,2026-08-12T19:53:57+08:00,新生入校,public,public_expansion_v1,bc81ee93b16f024a5bcb35b21cc0bca72e2b5db71a31ac5f1d997351207f4449,https://lib.tsinghua.edu.cn/kyzc/iLibrary.htm,lib.tsinghua.edu.cn,cleaned/PUBEXP000054_iLibrary-清华大学图书馆.md,2026-08-12T19:53:57+08:00,941
PUBEXP000055,清华大学图书馆主办新刊 |《智慧图书馆（英文）》——创刊号全球征稿-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1516/8095.htm,https://lib.tsinghua.edu.cn/info/1516/8095.htm,lib.tsinghua.edu.cn,,,2026-08-12T19:53:58+08:00,新生入校,public,public_expansion_v1,30d1f101d93d1743c87cb5cfaceb229901b180e01fa9686e2b696b0aeca32722,https://lib.tsinghua.edu.cn/info/1516/8095.htm,lib.tsinghua.edu.cn,cleaned/PUBEXP000055_清华大学图书馆主办新刊 _《智慧图书馆（英文）》——创刊号全球征稿-清华大学图书馆.md,2026-08-12T19:53:58+08:00,492
PUBEXP000056,馆长致辞-清华大学图书馆,https://lib.tsinghua.edu.cn/gk/gzzc.htm,https://lib.tsinghua.edu.cn/gk/gzzc.htm,lib.tsinghua.edu.cn,,,2026-08-12T19:53:59+08:00,校园办事,public,public_expansion_v1,947ba79c3199ecf0141e4625dbd49e5460123a7707aa4df6dbf2b40ee9bbc334,https://lib.tsinghua.edu.cn/gk/gzzc.htm,lib.tsinghua.edu.cn,cleaned/PUBEXP000056_馆长致辞-清华大学图书馆.md,2026-08-12T19:53:59+08:00,1312
PUBEXP000057,组织机构-清华大学图书馆,https://lib.tsinghua.edu.cn/gk/zzjg.htm,https://lib.tsinghua.edu.cn/gk/zzjg.htm,lib.tsinghua.edu.cn,,,2026-08-12T19:54:01+08:00,校园相关,public,public_expansion_v1,e0e59e107e7ce4d67420e850f6334e10cab3a723747cc36ed230ebc0a8fd0d6c,https://lib.tsinghua.edu.cn/gk/zzjg.htm,lib.tsinghua.edu.cn,cleaned/PUBEXP000057_组织机构-清华大学图书馆.md,2026-08-12T19:54:01+08:00,908
PUBEXP000058,规章制度-清华大学图书馆,https://lib.tsinghua.edu.cn/gk/gzzd.htm,https://lib.tsinghua.edu.cn/gk/gzzd.htm,lib.tsinghua.edu.cn,,,2026-08-12T19:54:01+08:00,规章制度,public,public_expansion_v1,fae764631806cd008306da8d9d4c4c359622f37d9b5715f7c52f48adac06a834,https://lib.tsinghua.edu.cn/gk/gzzd.htm,lib.tsinghua.edu.cn,cleaned/PUBEXP000058_规章制度-清华大学图书馆.md,2026-08-12T19:54:01+08:00,679
PUBEXP000059,清华大学图书馆早期中外文图书报刊服务规定-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1115/2620.htm,https://lib.tsinghua.edu.cn/info/1115/2620.htm,lib.tsinghua.edu.cn,,,2026-08-12T19:54:02+08:00,规章制度,public,public_expansion_v1,e982837e2bf977a99b43ea9c120b380adb2c107564f35f0e3187435e9dab4618,https://lib.tsinghua.edu.cn/info/1115/2620.htm,lib.tsinghua.edu.cn,cleaned/PUBEXP000059_清华大学图书馆早期中外文图书报刊服务规定-清华大学图书馆.md,2026-08-12T19:54:02+08:00,709
PUBEXP000060,借阅&服务-清华大学图书馆,https://lib.tsinghua.edu.cn/gk/gzzd/jy_fw.htm,https://lib.tsinghua.edu.cn/gk/gzzd/jy_fw.htm,lib.tsinghua.edu.cn,,,2026-08-12T19:54:03+08:00,规章制度,public,public_expansion_v1,96d96b01c82115c2509f770ca3b21adbf9b5564a5b4bafc37d160efda4878113,https://lib.tsinghua.edu.cn/gk/gzzd/jy_fw.htm,lib.tsinghua.edu.cn,cleaned/PUBEXP000060_借阅&服务-清华大学图书馆.md,2026-08-12T19:54:03+08:00,737
PUBEXP000061,清华大学图书馆参观接待管理办法-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1114/2614.htm,https://lib.tsinghua.edu.cn/info/1114/2614.htm,lib.tsinghua.edu.cn,,,2026-08-12T19:54:04+08:00,规章制度,public,public_expansion_v1,bc4139b772669f1a9453fbc3f669c98c650258c14639465b22b4e2f2c4fea34b,https://lib.tsinghua.edu.cn/info/1114/2614.htm,lib.tsinghua.edu.cn,cleaned/PUBEXP000061_清华大学图书馆参观接待管理办法-清华大学图书馆.md,2026-08-12T19:54:04+08:00,702
PUBEXP000062,清华大学图书馆入馆管理办法-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1114/2613.htm,https://lib.tsinghua.edu.cn/info/1114/2613.htm,lib.tsinghua.edu.cn,,,2026-08-12T19:54:06+08:00,规章制度,public,public_expansion_v1,0866c54bd7b13a4e2e81cd67b5cd57bc430b1621f8951d663668a1f8a0182145,https://lib.tsinghua.edu.cn/info/1114/2613.htm,lib.tsinghua.edu.cn,cleaned/PUBEXP000062_清华大学图书馆入馆管理办法-清华大学图书馆.md,2026-08-12T19:54:06+08:00,700
PUBEXP000063,历史沿革-清华大学图书馆,https://lib.tsinghua.edu.cn/gk/lsyg1.htm,https://lib.tsinghua.edu.cn/gk/lsyg1.htm,lib.tsinghua.edu.cn,,,2026-08-12T19:54:12+08:00,校园相关,public,public_expansion_v1,fe92aa7769a31773e1fe9ba99dd9acb205f665dee17be83c6a27b3df0c950319,https://lib.tsinghua.edu.cn/gk/lsyg1.htm,lib.tsinghua.edu.cn,cleaned/PUBEXP000063_历史沿革-清华大学图书馆.md,2026-08-12T19:54:12+08:00,2722
PUBEXP000064,老馆-清华大学图书馆,https://lib.tsinghua.edu.cn/gk/gsfm/lg.htm,https://lib.tsinghua.edu.cn/gk/gsfm/lg.htm,lib.tsinghua.edu.cn,,,2026-08-12T19:54:12+08:00,新生入校,public,public_expansion_v1,842fe05ec500f2e59559ed160fc43a7eb9a3f8916f149c7e12b233bcfcd2d798,https://lib.tsinghua.edu.cn/gk/gsfm/lg.htm,lib.tsinghua.edu.cn,cleaned/PUBEXP000064_老馆-清华大学图书馆.md,2026-08-12T19:54:12+08:00,505
PUBEXP000065,专业图书馆-清华大学图书馆,https://lib.tsinghua.edu.cn/gk/gsfm/zytsg.htm,https://lib.tsinghua.edu.cn/gk/gsfm/zytsg.htm,lib.tsinghua.edu.cn,,,2026-08-12T19:54:13+08:00,新生入校,public,public_expansion_v1,6fdcf12993786bb315231e7392bce613de8ac6feac9e1a04f73c5f5d4edc92e8,https://lib.tsinghua.edu.cn/gk/gsfm/zytsg.htm,lib.tsinghua.edu.cn,cleaned/PUBEXP000065_专业图书馆-清华大学图书馆.md,2026-08-12T19:54:13+08:00,556
PUBEXP000066,勤工助学-清华大学图书馆,https://lib.tsinghua.edu.cn/gk/qgzxfd.htm,https://lib.tsinghua.edu.cn/gk/qgzxfd.htm,lib.tsinghua.edu.cn,,,2026-08-12T19:54:14+08:00,规章制度,public,public_expansion_v1,ea0df4db9158e045742c629ffe8c9b2c86fdf2b343fd14f0a85764cfcbbe8d88,https://lib.tsinghua.edu.cn/gk/qgzxfd.htm,lib.tsinghua.edu.cn,cleaned/PUBEXP000066_勤工助学-清华大学图书馆.md,2026-08-12T19:54:14+08:00,457
PUBEXP000067,联系我们-清华大学图书馆,https://lib.tsinghua.edu.cn/gk/lxwm.htm,https://lib.tsinghua.edu.cn/gk/lxwm.htm,lib.tsinghua.edu.cn,,,2026-08-12T19:54:15+08:00,校园办事,public,public_expansion_v1,96bec10da2d2053fc046594e1e9a8571751bb5a48225bddb8d417b49c74313b0,https://lib.tsinghua.edu.cn/gk/lxwm.htm,lib.tsinghua.edu.cn,cleaned/PUBEXP000067_联系我们-清华大学图书馆.md,2026-08-12T19:54:15+08:00,1302
PUBEXP000068,关于保护电子资源知识产权的公告-清华大学图书馆,http://lib.tsinghua.edu.cn/info/1184/3500.htm,https://lib.tsinghua.edu.cn/info/1184/3500.htm,lib.tsinghua.edu.cn,,,2026-08-12T19:54:17+08:00,校园通知,public,public_expansion_v1,c114d6be9189662a95f1fe9544a8a7fdf6cff004145b427f0decae45ef392e05,http://lib.tsinghua.edu.cn/info/1184/3500.htm,lib.tsinghua.edu.cn,cleaned/PUBEXP000068_关于保护电子资源知识产权的公告-清华大学图书馆.md,2026-08-12T19:54:17+08:00,458
PUBEXP000069,站点地图-清华大学图书馆,https://lib.tsinghua.edu.cn/zddt.htm,https://lib.tsinghua.edu.cn/zddt.htm,lib.tsinghua.edu.cn,,,2026-08-12T19:54:22+08:00,新生入校,public,public_expansion_v1,e75808c7ebb78d65bb64ef934bea19e006b307a714fdb23cb93466b586913263,https://lib.tsinghua.edu.cn/zddt.htm,lib.tsinghua.edu.cn,cleaned/PUBEXP000069_站点地图-清华大学图书馆.md,2026-08-12T19:54:22+08:00,729
PUBEXP000070,2025~2026学年度春季学期-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1262/4362.htm,https://lib.tsinghua.edu.cn/info/1262/4362.htm,lib.tsinghua.edu.cn,2026-03-02,,2026-08-12T19:54:23+08:00,新生入校,public,public_expansion_v1,78a10a81e0256e55f8cb718a9e546ec600645c2b4d583777f5a9acca5b59029b,https://lib.tsinghua.edu.cn/info/1262/4362.htm,lib.tsinghua.edu.cn,cleaned/PUBEXP000070_2025~2026学年度春季学期-清华大学图书馆.md,2026-08-12T19:54:23+08:00,475
PUBEXP000071,通知公告-清华大学图书馆,https://lib.tsinghua.edu.cn/tzgg.htm,https://lib.tsinghua.edu.cn/tzgg.htm,lib.tsinghua.edu.cn,,,2026-08-12T19:54:31+08:00,校园通知,public,public_expansion_v1,f0ff757fa313cb2e58d27ea79ef7c6ab77bbc0aa9e26a2ac344f99611664903c,https://lib.tsinghua.edu.cn/tzgg.htm,lib.tsinghua.edu.cn,cleaned/PUBEXP000071_通知公告-清华大学图书馆.md,2026-08-12T19:54:31+08:00,888
PUBEXP000072,党委第六巡视组向图书馆反馈巡视情况-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1202/8134.htm,https://lib.tsinghua.edu.cn/info/1202/8134.htm,lib.tsinghua.edu.cn,,,2026-08-12T19:54:32+08:00,校园通知,public,public_expansion_v1,4d15e3cb2111832707c0460d8ef07d329ff556f3760143b521ca44557717d6ba,https://lib.tsinghua.edu.cn/info/1202/8134.htm,lib.tsinghua.edu.cn,cleaned/PUBEXP000072_党委第六巡视组向图书馆反馈巡视情况-清华大学图书馆.md,2026-08-12T19:54:32+08:00,465
PUBEXP000073,图书馆举办庆祝中国共产党成立105周年暨清华党组织建立100周年主题党日活动-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1202/8133.htm,https://lib.tsinghua.edu.cn/info/1202/8133.htm,lib.tsinghua.edu.cn,,,2026-08-12T19:54:33+08:00,校园通知,public,public_expansion_v1,f25acc80be4de8c87214bab0e64e7efe3b74129ee6173a55a8b5741c07b0b331,https://lib.tsinghua.edu.cn/info/1202/8133.htm,lib.tsinghua.edu.cn,cleaned/PUBEXP000073_图书馆举办庆祝中国共产党成立105周年暨清华党组织建立100周年主题党日活动-清华大学图书馆.md,2026-08-12T19:54:33+08:00,486
PUBEXP000074,关于西馆从游空间和一层报刊阅览区改造施工的通知-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1072/8142.htm,https://lib.tsinghua.edu.cn/info/1072/8142.htm,lib.tsinghua.edu.cn,,,2026-08-12T19:54:34+08:00,校园通知,public,public_expansion_v1,a5d0712cd13799d2693cd9d63d67892a6f46923c3f151f70d0eeaace6c1a03fb,https://lib.tsinghua.edu.cn/info/1072/8142.htm,lib.tsinghua.edu.cn,cleaned/PUBEXP000074_关于西馆从游空间和一层报刊阅览区改造施工的通知-清华大学图书馆.md,2026-08-12T19:54:34+08:00,471
PUBEXP000075,资源动态-清华大学图书馆,https://lib.tsinghua.edu.cn/zydt.htm,https://lib.tsinghua.edu.cn/zydt.htm,lib.tsinghua.edu.cn,,,2026-08-12T19:54:34+08:00,新生入校,public,public_expansion_v1,efe8d8acece809fbde77203cbce8fe17d56793935e9235660d76d191b6caff16,https://lib.tsinghua.edu.cn/zydt.htm,lib.tsinghua.edu.cn,cleaned/PUBEXP000075_资源动态-清华大学图书馆.md,2026-08-12T19:54:34+08:00,1052
PUBEXP000076,East View斯大林数字化档案数据库开通试用（2026年7月14日-2026年9月8日）-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1077/8143.htm,https://lib.tsinghua.edu.cn/info/1077/8143.htm,lib.tsinghua.edu.cn,,,2026-08-12T19:54:35+08:00,新生入校,public,public_expansion_v1,c0f7c09edaccb67019b86ee2b04960955f5e0752436a133f85e8d964dc8a0bd5,https://lib.tsinghua.edu.cn/info/1077/8143.htm,lib.tsinghua.edu.cn,cleaned/PUBEXP000076_East View斯大林数字化档案数据库开通试用（2026年7月14日-2026年9月8日）-清华大学图书馆.md,2026-08-12T19:54:35+08:00,490
PUBEXP000077,艺术品销售目录在线开通试用(2026年6月12日-2026年7月31日)-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1077/8099.htm,https://lib.tsinghua.edu.cn/info/1077/8099.htm,lib.tsinghua.edu.cn,,,2026-08-12T19:54:36+08:00,新生入校,public,public_expansion_v1,104b842595e42a3eff0071ac858bc56e5dc55826fc38a9633ecfe383fe912716,https://lib.tsinghua.edu.cn/info/1077/8099.htm,lib.tsinghua.edu.cn,cleaned/PUBEXP000077_艺术品销售目录在线开通试用(2026年6月12日-2026年7月31日)-清华大学图书馆.md,2026-08-12T19:54:36+08:00,480
PUBEXP000078,BOA非洲研究三个子库开通试用(2026年6月12日-2026年8月9日)-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1077/8098.htm,https://lib.tsinghua.edu.cn/info/1077/8098.htm,lib.tsinghua.edu.cn,,,2026-08-12T19:54:37+08:00,新生入校,public,public_expansion_v1,55f7ef0854ec5c70722b42d076ee4eeff65f9816bfe0beb72743238d9b6efd8c,https://lib.tsinghua.edu.cn/info/1077/8098.htm,lib.tsinghua.edu.cn,cleaned/PUBEXP000078_BOA非洲研究三个子库开通试用(2026年6月12日-2026年8月9日)-清华大学图书馆.md,2026-08-12T19:54:37+08:00,481
PUBEXP000079,古地图库数据库开通试用(2026年5月28日-2026年12月31日)-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1077/8072.htm,https://lib.tsinghua.edu.cn/info/1077/8072.htm,lib.tsinghua.edu.cn,,,2026-08-12T19:54:38+08:00,校园生活,public,public_expansion_v1,ceccb5d2de80b15a76fe275cebb48ef34cc4d5e6e86bc5baa2d3b2cff6eeed44,https://lib.tsinghua.edu.cn/info/1077/8072.htm,lib.tsinghua.edu.cn,cleaned/PUBEXP000079_古地图库数据库开通试用(2026年5月28日-2026年12月31日)-清华大学图书馆.md,2026-08-12T19:54:38+08:00,479
PUBEXP000080,活动日历-清华大学图书馆,https://lib.tsinghua.edu.cn/hdrl.htm,https://lib.tsinghua.edu.cn/hdrl.htm,lib.tsinghua.edu.cn,,,2026-08-12T19:54:39+08:00,新生入校,public,public_expansion_v1,43dd9e7d4de03ad8f7adee96ab4bd8137ad0abd55b4298aed2c55aa0fb4a8aaf,https://lib.tsinghua.edu.cn/hdrl.htm,lib.tsinghua.edu.cn,cleaned/PUBEXP000080_活动日历-清华大学图书馆.md,2026-08-12T19:54:39+08:00,1147
PUBEXP000081,活动报名 | 数字素养工作坊第7期：Web of Science AI工具专场-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1068/8101.htm,https://lib.tsinghua.edu.cn/info/1068/8101.htm,lib.tsinghua.edu.cn,,,2026-08-12T19:54:39+08:00,新生入校,public,public_expansion_v1,b4c23ed84ad46b462c080da39f741d13fe11fd033317f256ab9ee786c97f68d3,https://lib.tsinghua.edu.cn/info/1068/8101.htm,lib.tsinghua.edu.cn,cleaned/PUBEXP000081_活动报名 _ 数字素养工作坊第7期：Web of Science AI工具专场-清华大学图书馆.md,2026-08-12T19:54:39+08:00,450
PUBEXP000082,作者面对面-清华大学图书馆,https://lib.tsinghua.edu.cn/tjhd/zzmdm.htm,https://lib.tsinghua.edu.cn/tjhd/zzmdm.htm,lib.tsinghua.edu.cn,,,2026-08-12T19:54:40+08:00,新生入校,public,public_expansion_v1,ec23909b1b242af06de96e0f215bc0b67e0c04122a6c395845a2e2978817ea00,https://lib.tsinghua.edu.cn/tjhd/zzmdm.htm,lib.tsinghua.edu.cn,cleaned/PUBEXP000082_作者面对面-清华大学图书馆.md,2026-08-12T19:54:40+08:00,919
PUBEXP000083,从游悦读-清华大学图书馆,https://lib.tsinghua.edu.cn/tjhd/cyyd.htm,https://lib.tsinghua.edu.cn/tjhd/cyyd.htm,lib.tsinghua.edu.cn,,,2026-08-12T19:54:41+08:00,新生入校,public,public_expansion_v1,6ab437f791128575e1a3728ba57a628955cfc1670ddb387578a200b990a1659c,https://lib.tsinghua.edu.cn/tjhd/cyyd.htm,lib.tsinghua.edu.cn,cleaned/PUBEXP000083_从游悦读-清华大学图书馆.md,2026-08-12T19:54:41+08:00,652
PUBEXP000084,多媒体资源推介-清华大学图书馆,https://lib.tsinghua.edu.cn/index/dmtzytj.htm,https://lib.tsinghua.edu.cn/index/dmtzytj.htm,lib.tsinghua.edu.cn,,,2026-08-12T19:54:42+08:00,新生入校,public,public_expansion_v1,53bb648e12a75cd901cd3999ebe44c54b1c19b44f08a65abd0644eba4aa59d78,https://lib.tsinghua.edu.cn/index/dmtzytj.htm,lib.tsinghua.edu.cn,cleaned/PUBEXP000084_多媒体资源推介-清华大学图书馆.md,2026-08-12T19:54:42+08:00,830
PUBEXP000085,开矿-清华大学图书馆,https://lib.tsinghua.edu.cn/zy/jxzy/ka_kuan.htm,https://lib.tsinghua.edu.cn/zy/jxzy/ka_kuan.htm,lib.tsinghua.edu.cn,,,2026-08-12T19:54:43+08:00,新生入校,public,public_expansion_v1,3b2626004e828aaef63915bbdfb2707059924cbce83d213d27d31e26b84741d2,https://lib.tsinghua.edu.cn/zy/jxzy/ka_kuan.htm,lib.tsinghua.edu.cn,cleaned/PUBEXP000085_开矿-清华大学图书馆.md,2026-08-12T19:54:43+08:00,1124
PUBEXP000086,清图数字-清华大学图书馆,https://lib.tsinghua.edu.cn/qtsz.htm,https://lib.tsinghua.edu.cn/qtsz.htm,lib.tsinghua.edu.cn,2025-12-03,,2026-08-12T19:54:49+08:00,校园相关,public,public_expansion_v1,be4ad7e93b0e42798d6dd7608315de9f36471900d3594e1e2d5fc9a0df209ce0,https://lib.tsinghua.edu.cn/qtsz.htm,lib.tsinghua.edu.cn,cleaned/PUBEXP000086_清图数字-清华大学图书馆.md,2026-08-12T19:54:49+08:00,266
PUBEXP000087,清华大学图书馆维护知识产权声明-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1115/2624.htm,https://lib.tsinghua.edu.cn/info/1115/2624.htm,lib.tsinghua.edu.cn,2010-04-02,,2026-08-12T19:54:50+08:00,规章制度,public,public_expansion_v1,b8a170d5e14e95e33ffc4d510db5b45d602de1e39f9f64648bac1d053314f8f5,https://lib.tsinghua.edu.cn/info/1115/2624.htm,lib.tsinghua.edu.cn,cleaned/PUBEXP000087_清华大学图书馆维护知识产权声明-清华大学图书馆.md,2026-08-12T19:54:50+08:00,704
PUBEXP000088,部门职能,https://peace.tsinghua.edu.cn/bmgk/bmzn.htm,https://peace.tsinghua.edu.cn/bmgk/bmzn.htm,peace.tsinghua.edu.cn,,,2026-08-12T19:54:51+08:00,校园办事,public,public_expansion_v1,3a038cc70061ea4035a38c3521e53c4ee839b24880a53002d93bcc64f20318ca,https://peace.tsinghua.edu.cn/bmgk/bmzn.htm,peace.tsinghua.edu.cn,cleaned/PUBEXP000088_部门职能.md,2026-08-12T19:54:51+08:00,675
PUBEXP000089,科室职能,https://peace.tsinghua.edu.cn/bmgk/kszn.htm,https://peace.tsinghua.edu.cn/bmgk/kszn.htm,peace.tsinghua.edu.cn,,,2026-08-12T19:54:52+08:00,校园办事,public,public_expansion_v1,ad56e8c78f7f3d91aac1b5b0869d1c6bcfc6a1b6e11a1d2b748cdc7dc8fc1548,https://peace.tsinghua.edu.cn/bmgk/kszn.htm,peace.tsinghua.edu.cn,cleaned/PUBEXP000089_科室职能.md,2026-08-12T19:54:52+08:00,734
PUBEXP000090,通知公告,https://peace.tsinghua.edu.cn/tzgg.htm,https://peace.tsinghua.edu.cn/tzgg.htm,peace.tsinghua.edu.cn,,,2026-08-12T19:54:53+08:00,校园通知,public,public_expansion_v1,17132a9e9bdc0937572039be53f55978cef068ae18dc1c8f3868186da00765ca,https://peace.tsinghua.edu.cn/tzgg.htm,peace.tsinghua.edu.cn,cleaned/PUBEXP000090_通知公告.md,2026-08-12T19:54:53+08:00,583
PUBEXP000091,新闻动态,https://peace.tsinghua.edu.cn/xwdt.htm,https://peace.tsinghua.edu.cn/xwdt.htm,peace.tsinghua.edu.cn,,,2026-08-12T19:55:03+08:00,新生入校,public,public_expansion_v1,289d6ff426af5409a4c3667ce667a92a2a95d7865e3dadb6943713913b87e513,https://peace.tsinghua.edu.cn/xwdt.htm,peace.tsinghua.edu.cn,cleaned/PUBEXP000091_新闻动态.md,2026-08-12T19:55:03+08:00,1193
PUBEXP000092,校园消防,https://peace.tsinghua.edu.cn/bszn/xyxf.htm,https://peace.tsinghua.edu.cn/bszn/xyxf.htm,peace.tsinghua.edu.cn,,,2026-08-12T19:55:07+08:00,校园办事,public,public_expansion_v1,b73eaa1bac91b749482ac5681c66bc9721e2e39be6124fdeb97d452d315ae283,https://peace.tsinghua.edu.cn/bszn/xyxf.htm,peace.tsinghua.edu.cn,cleaned/PUBEXP000092_校园消防.md,2026-08-12T19:55:07+08:00,277
PUBEXP000093,户政事务,https://peace.tsinghua.edu.cn/bszn/hzsw.htm,https://peace.tsinghua.edu.cn/bszn/hzsw.htm,peace.tsinghua.edu.cn,,,2026-08-12T19:55:10+08:00,规章制度,public,public_expansion_v1,32b18114844287e5ae0d980cec69326bc7cfd0f2b49d076f2e7d9204b77861aa,https://peace.tsinghua.edu.cn/bszn/hzsw.htm,peace.tsinghua.edu.cn,cleaned/PUBEXP000093_户政事务.md,2026-08-12T19:55:10+08:00,498
PUBEXP000094,警示案例,https://peace.tsinghua.edu.cn/aqjs/jsal.htm,https://peace.tsinghua.edu.cn/aqjs/jsal.htm,peace.tsinghua.edu.cn,,,2026-08-12T19:55:16+08:00,校园生活,public,public_expansion_v1,4494bd8a436af7bbb9185ef340157b6cfebde9368ed952a24ea5304278a6e9b8,https://peace.tsinghua.edu.cn/aqjs/jsal.htm,peace.tsinghua.edu.cn,cleaned/PUBEXP000094_警示案例.md,2026-08-12T19:55:16+08:00,539
PUBEXP000095,视频素材,https://peace.tsinghua.edu.cn/aqjs/spsc.htm,https://peace.tsinghua.edu.cn/aqjs/spsc.htm,peace.tsinghua.edu.cn,,,2026-08-12T19:55:18+08:00,校园办事,public,public_expansion_v1,04bfb7aed6ae40df129319b981f26ec905624274d44df8165591057280c4d234,https://peace.tsinghua.edu.cn/aqjs/spsc.htm,peace.tsinghua.edu.cn,cleaned/PUBEXP000095_视频素材.md,2026-08-12T19:55:18+08:00,345
PUBEXP000096,法律法规,https://peace.tsinghua.edu.cn/zcfg/flfg.htm,https://peace.tsinghua.edu.cn/zcfg/flfg.htm,peace.tsinghua.edu.cn,,,2026-08-12T19:55:19+08:00,校园办事,public,public_expansion_v1,86b3d85e2266b942f1f3f28542dcb7d11bb70d9c3ad4b36c35b92b24f2e41dba,https://peace.tsinghua.edu.cn/zcfg/flfg.htm,peace.tsinghua.edu.cn,cleaned/PUBEXP000096_法律法规.md,2026-08-12T19:55:19+08:00,427
PUBEXP000097,政策文件,https://peace.tsinghua.edu.cn/zcfg/zcwj.htm,https://peace.tsinghua.edu.cn/zcfg/zcwj.htm,peace.tsinghua.edu.cn,,,2026-08-12T19:55:20+08:00,规章制度,public,public_expansion_v1,6ee6672f4e24c06b4651c3ca4b34bae07b6d492a336c9083c6d21a9b1fc16aa1,https://peace.tsinghua.edu.cn/zcfg/zcwj.htm,peace.tsinghua.edu.cn,cleaned/PUBEXP000097_政策文件.md,2026-08-12T19:55:20+08:00,458
PUBEXP000098,规章制度,https://peace.tsinghua.edu.cn/zcfg/gzzd.htm,https://peace.tsinghua.edu.cn/zcfg/gzzd.htm,peace.tsinghua.edu.cn,,,2026-08-12T19:55:20+08:00,规章制度,public,public_expansion_v1,88798d1cf367b0f0b6c483f6542b4aa27d7edba4e9a79fe09a5ac5ffa77f1d45,https://peace.tsinghua.edu.cn/zcfg/gzzd.htm,peace.tsinghua.edu.cn,cleaned/PUBEXP000098_规章制度.md,2026-08-12T19:55:20+08:00,466
PUBEXP000099,信息系统运行,https://www.itc.tsinghua.edu.cn/ggfwsd/xxxtyx.htm,https://www.itc.tsinghua.edu.cn/ggfwsd/xxxtyx.htm,www.itc.tsinghua.edu.cn,,,2026-08-12T19:55:37+08:00,校园办事,public,public_expansion_v1,f058257cb56b54604ffeffafa9b8033bab4e3d0bb42b4c395dc1d53686e5da72,https://www.itc.tsinghua.edu.cn/ggfwsd/xxxtyx.htm,www.itc.tsinghua.edu.cn,cleaned/PUBEXP000099_信息系统运行.md,2026-08-12T19:55:37+08:00,1128
PUBEXP000100,规划设计测评,https://www.itc.tsinghua.edu.cn/ggfwsd/ghsjcp.htm,https://www.itc.tsinghua.edu.cn/ggfwsd/ghsjcp.htm,www.itc.tsinghua.edu.cn,,,2026-08-12T19:55:38+08:00,校园办事,public,public_expansion_v1,0f7073fdb1e9a0eaa924832a7fcb8f42b2c8ae729a919ec3618db19f76d274d3,https://www.itc.tsinghua.edu.cn/ggfwsd/ghsjcp.htm,www.itc.tsinghua.edu.cn,cleaned/PUBEXP000100_规划设计测评.md,2026-08-12T19:55:38+08:00,2474
PUBEXP000101,信息系统开发,https://www.itc.tsinghua.edu.cn/ggfwsd/xxxtkf.htm,https://www.itc.tsinghua.edu.cn/ggfwsd/xxxtkf.htm,www.itc.tsinghua.edu.cn,,,2026-08-12T19:55:38+08:00,校园办事,public,public_expansion_v1,74bfa19f8a97f0c807300231c05926abbb92d1a8194d543f5e3c088c59881a9b,https://www.itc.tsinghua.edu.cn/ggfwsd/xxxtkf.htm,www.itc.tsinghua.edu.cn,cleaned/PUBEXP000101_信息系统开发.md,2026-08-12T19:55:38+08:00,2778
